Galaxy,T,V_flat,burk_a_kpc,burk_bic,burk_chi2,burk_chi2_red,burk_rho0,fw_best_bic,fw_best_chi2,fw_best_chi2_red,fw_best_n_shells,fw_n0_bic,fw_n0_chi2,fw_n0_chi2_red,fw_n1_M_sh1,fw_n1_bic,fw_n1_chi2,fw_n1_chi2_red,fw_n1_r_sh1_kpc,fw_n1_sigma_sh1_kpc,fw_n2_M_sh1,fw_n2_M_sh2,fw_n2_bic,fw_n2_chi2,fw_n2_chi2_red,fw_n2_r_sh1_kpc,fw_n2_r_sh2_kpc,fw_n2_sigma_sh1_kpc,fw_n2_sigma_sh2_kpc,is_clean,logM_halo,logM_star,n_excluded,n_pts_total,n_pts_used,nfw_bic,nfw_chi2,nfw_chi2_red,nfw_r_s_kpc,nfw_rho_s,ratio_fw_over_burk,ratio_fw_over_nfw
NGC3917,6,135.9,4.610238390512981,14.467315170018843,8.922137725539281,0.6372955518242344,52879380.324358836,14.467315170018843,8.922137725539281,0.6372955518242344,0,14.467315170018843,8.922137725539281,0.6372955518242344,2468586035.716524,15.630318473489616,1.76737486229071,0.1606704420264282,2.6662545651211498,0.07639625287048517,3397252337.54309,17605078528.370327,22.640634590453484,0.4599248125352354,0.05749060156690443,2.6799493453563645,6.251964535186385,0.12097792924569203,2.349993247861524,False,11.823002866846018,10.040720983601194,1,17,16,34.78992929394991,29.24475184947035,2.0889108463907395,20.121441380168374,3842167.2576087667,1.0,0.30508508916278837
NGC3949,4,163.0,11.56892908843688,5.9818357480093844,2.090015449898758,0.4180030899797516,25643235.577854026,5.9818357480093844,2.090015449898758,0.4180030899797516,0,5.9818357480093844,2.090015449898758,0.4180030899797516,18361045665.35071,10.350522960050673,0.6209722147741085,0.31048610738705423,5.588831966407884,1.0342715412240397,2013932884.1154354,20178199909.013042,15.921147990759602,0.3538667983170961,0.3538667983170961,1.7535946128537816,5.414603186615071,0.0995871293463576,1.0738447064492251,True,12.059907309860408,10.279518656438448,0,7,7,6.6548286452679815,2.7630083471573554,0.552601669431471,499.99999999999994,105934.10008516321,1.0,0.7564274831268651
NGC3953,4,220.8,3.404674631221639,5.262346993139207,1.1034639097795353,0.18391065162992257,152752492.0114446,5.262346993139207,1.1034639097795353,0.18391065162992257,0,5.262346993139207,1.1034639097795353,0.18391065162992257,28409614313.918453,10.728305429872586,0.3310977214734076,0.11036590715780253,4.473547666259094,1.7894190665036376,19964024962.9437,7281601055.365439,16.833112094308735,0.1975797608700474,0.1975797608700474,5.158653505434335,2.165566037876855,1.1276627951299034,0.1958537516662305,True,12.455341703820018,10.849115239736914,0,8,8,5.761566966252833,1.602683882893161,0.26711398048219354,7.17419011209797,34727263.077784255,1.0,0.6885100184495304
NGC3972,4,132.7,3.895629850285015,10.895041012659231,6.28987082667114,0.7862338533338925,68902651.00749058,10.895041012659231,6.28987082667114,0.7862338533338925,0,10.895041012659231,6.28987082667114,0.7862338533338925,2255004934.460105,12.963648881203715,1.4507234162334848,0.29014468324669695,1.8498084247496756,0.4487256679541994,1397326185.7762177,4613889917.589263,19.02184635903167,0.6011656150793024,0.3005828075396512,1.7451715181944218,7.03793323715517,0.09691674528533743,0.3345067729547543,True,11.79195726524184,9.855912689188244,0,10,10,13.766507943765813,9.161337757777721,1.1451672197222151,57.61533996874065,1157783.4616487585,1.0,0.68656685224068
NGC3992,4,241.0,6.802959881289417,9.363774431708558,4.969325277036119,0.7099036110051599,83956408.44547503,9.363774431708558,4.969325277036119,0.7099036110051599,0,9.363774431708558,4.969325277036119,0.7099036110051599,37533056812.07941,13.71939745439174,2.733274567710641,0.6833186419276602,1.584375766086282,0.09419740192496406,18757500444.2022,18775535834.490997,20.311071186400486,2.733274567710731,2.733274567710731,0.25900000000000034,1.7356502546136356,0.031659134545381766,0.0888205359769537,True,12.56939562437314,11.054865745013934,0,9,9,7.300596085750231,2.906146931077791,0.41516384729682726,11.506678831043951,28426574.279345635,1.0,1.7099360062958568
NGC4010,7,125.8,6.878653595167901,19.569771938830495,14.599958639254494,1.4599958639254493,24253346.67138931,13.55159950497328,1.1270662560332794,0.16100946514761133,1,19.569771938830495,14.599958639254494,1.4599958639254493,22534580024.794346,13.55159950497328,1.1270662560332794,0.16100946514761133,6.1638705749206695,1.7089812210088469,1957954422.7928166,20443262864.125134,20.748712212548572,0.8694590142445694,0.21736475356114235,6.184282922225151,6.089047032404268,0.06670331710218089,1.7609477471754837,True,11.722386419976283,9.93432166751343,0,12,12,27.411361510254668,22.44154821067867,2.244154821067867,499.99999999999994,80494.80010164353,0.07719653759860445,0.050222303980657274
NGC4013,3,172.9,11.009718553621694,68.60261898611537,61.435581109203156,1.806928856153034,15899311.532572253,42.44714304083661,24.52954834855606,0.7912757531792277,1,68.60261898611537,61.435581109203156,1.806928856153034,12277191031.728827,42.44714304083661,24.52954834855606,0.7912757531792277,0.22128337732710035,0.0026443345395160502,5996246730.540026,6280936538.201781,53.19769985620425,24.529548348555373,0.8760552981626919,2.4702720914469785,0.317426608913836,0.39691837634853544,0.0031745613359030786,True,12.136729476470302,10.597113543892805,0,36,36,40.96002424186392,33.7929863649517,0.9939113636750501,47.12437922073555,1216259.659962957,0.39927266749465956,0.7258769048596666
NGC4051,4,157.0,2.895883171321672,6.989133044626133,3.097312746515507,0.6194625493031014,73617867.01300985,6.989133044626133,3.097312746515507,0.6194625493031014,0,6.989133044626133,3.097312746515507,0.6194625493031014,11426398206.911697,10.486008635780562,0.7564578905039968,0.3782289452519984,4.213323481918284,1.0933218950141383,4159787826.6709766,7409459507.151784,16.30843854175333,0.7411573493108239,0.7411573493108239,5.246324431298492,3.5654193535508045,0.07475637563778303,0.2572968797138692,True,12.011043453876235,10.677917052328027,0,7,7,7.854159903633765,3.962339605523139,0.7924679211046277,6.290350944328881,15836713.824624129,1.0,0.7816878548719388
NGC4085,5,131.5,6.09585682973553,4.482758427372581,1.2638826025043806,0.4212942008347935,27930684.413429018,4.482758427372581,1.2638826025043806,0.4212942008347935,0,4.482758427372581,1.2638826025043806,0.4212942008347935,1850559106.331308,8.6110958731502,0.5639063109796976,0.5639063109796976,2.720388658409465,0.027814977255430265,1604576235.4435482,39248017791.394135,13.887536306985139,1.0120330075123363,1.0120330075123363,5.620645134913045,8.380044463460164,2.220789238163519,1.3321833156361162,False,11.780121755125863,10.03590979845661,2,7,5,4.583685484210935,1.3648096593427346,0.45493655311424486,499.99999999993867,84418.47204956152,1.0,0.9260504524220919
NGC4088,4,171.7,199.99999999999997,6.087889309151591,1.6934401544791517,0.24192002206845026,1960409.2286907334,6.087889309151591,1.6934401544791517,0.24192002206845026,0,6.087889309151591,1.6934401544791517,0.24192002206845026,357090536.47248524,12.640966235547019,1.6548433488659215,0.4137108372164804,0.34097532416745757,0.003695438130500402,189293884.77224818,167796137.9745231,19.232639967555205,1.6548433488654481,1.6548433488654481,1.027580835546366,1.4769555301171429,0.2594163956663631,0.11207733553818591,False,12.127655382131284,10.729513057900906,3,12,9,14.148254930645365,9.753805775972925,1.3934008251389893,499.99999999999994,42239.39480811368,1.0,0.17361840017879934
NGC4100,4,158.2,3.7370849069448067,19.852981940420243,13.496874279724352,0.613494285442016,128980625.71041389,19.852981940420243,13.496874279724352,0.613494285442016,0,19.852981940420243,13.496874279724352,0.613494285442016,10003509049.949934,23.351754213816882,7.461485062077152,0.3927097401093238,9.65928528191646,0.12221957690994618,13543556357.52772,21179927056.17491,29.221334234768623,3.7969035919850564,0.23730647449906603,3.380017975618386,9.64473073197736,0.8526952910529505,1.4128568735718035,True,12.020963934133508,10.472712578972017,0,24,24,25.23196032003103,18.875852659335138,0.8579933026970518,7.107611921964144,35015928.3905007,1.0,0.7150338860612695
NGC4157,3,184.7,15.855288177518501,8.970242295275966,3.554141893071545,0.2733955302362727,8884756.266513513,8.970242295275966,3.554141893071545,0.2733955302362727,0,8.970242295275966,3.554141893071545,0.2733955302362727,5976319198.153401,14.259299755980718,0.7190487504696684,0.07190487504696684,0.795770397595873,0.085587567479425,2993294668.688108,3152726502.8058996,22.379622493212135,0.7152208843944561,0.10217441205635087,2.000000015279107,4.5349251801592105,0.5000000030215558,0.5675633365974034,False,12.22274518296926,10.722716167488494,2,17,15,6.928994007792607,1.5128936055881865,0.11637643119909127,212.77824683742068,178227.4310884739,1.0,2.349234526435689
NGC4183,6,110.6,3.436069326138445,14.338471720427632,8.067483288569333,0.38416587088425397,64879272.25317342,14.338471720427632,8.067483288569333,0.38416587088425397,0,14.338471720427632,8.067483288569333,0.38416587088425397,6655425798.51253,18.97990322388846,3.3024321442427103,0.18346845245792834,3.316773428060139,1.3267093712240554,3552748484.439836,10849065639.959969,26.30374647705435,1.2197927496211531,0.08131951664141021,2.743525653473571,5.92481172633916,1.0974102613894283,2.3437506270724544,True,11.554609877554572,9.73391915101239,0,23,23,9.82650098208013,3.555512550221832,0.16931012143913485,8.434309945450533,10816699.446528846,1.0,2.2690071191187315
NGC4217,3,181.3,15.395859625808223,10.264936690629037,5.469146145032296,0.6076829050035885,9356679.91970346,10.264936690629037,5.469146145032296,0.6076829050035885,0,10.264936690629037,5.469146145032296,0.6076829050035885,21519136267.458702,12.244384883996089,0.2549085200042353,0.04248475333403922,9.327549554094109,0.9134129191135779,8339319839.772381,6179827380.588189,19.918271040424873,0.7351088580379085,0.24503628601263616,9.420544319356122,9.331772067192825,0.7442397514213167,0.5594366465416621,False,12.19853790893506,10.62991394409642,8,19,11,11.827946600102361,7.032156054505619,0.7813506727228465,499.9999999999694,73673.38014198538,1.0,0.7777338987703669
NGC4559,6,121.2,7.0082258549986385,14.306397016068782,7.37492521046933,0.24583084034897768,18051502.52404454,14.306397016068782,7.37492521046933,0.24583084034897768,0,14.306397016068782,7.37492521046933,0.24583084034897768,28223920522.693203,18.486858935652528,1.1581794216538963,0.04289553413532949,11.757653605986752,3.6357605809363562,1752162276.9118147,18567442861.615463,28.440919546100393,0.7150323237025802,0.029793013487607507,2.4307492587559665,10.912995995928524,0.849528088929873,3.353707248001734,True,11.673852356139337,9.98625654359883,0,32,32,18.643337378820043,11.711865573220589,0.390395519107353,25.54228941421366,1749285.297492896,1.0,0.6296968800028103
NGC5005,4,262.2,11.57544586303026,5.474463454689858,0.344564739766785,0.03132406725152591,31530823.501406174,5.474463454689858,0.344564739766785,0.03132406725152591,0,5.474463454689858,0.344564739766785,0.03132406725152591,9717262576.905174,12.92361346471078,0.098866677403097,0.012358334675387125,4.32999119874566,0.8922661494182202,3714856937.5901484,10657618618.086216,20.53505493993158,0.01546008023928742,0.003092016047857484,3.372772359538306,5.473620664050128,0.05426082346277233,1.1222506795578038,False,12.679242558710731,10.951143160107552,5,18,13,6.784246603704817,1.654347888781744,0.15039526261652217,499.9999999993096,171175.44232010594,1.0,0.2082782842129543
NGC5033,5,194.2,7.330155046448135,50.53150768959814,44.54004314249016,2.4744468412494536,50744914.102036096,50.53150768959814,44.54004314249016,2.4744468412494536,0,50.53150768959814,44.54004314249016,2.4744468412494536,29939126697.193424,53.80320782014033,38.82454645237038,2.5883030968246916,11.999999999999998,4.799999999999999,6118109853.426021,23820865130.485374,62.79040464138912,38.824546452957186,3.2353788710797655,11.999999999218565,11.999999999999998,4.799999999687426,4.799999999999999,False,12.288092173364491,10.742367653317965,2,22,20,87.27168202464146,81.28021747753348,4.515567637640749,12.5656566141721,16909767.423898425,1.0,0.5479813480420546
NGC5055,4,179.0,15.641145206126094,196.75998837897245,190.57790347225583,9.528895173612792,8183646.681664014,40.34502235827822,24.88981009148664,1.4641064759698024,1,196.75998837897245,190.57790347225583,9.528895173612792,37730226549.31439,40.34502235827822,24.88981009148664,1.4641064759698024,11.999999999999998,2.9104222196159415,13798097729.954882,11993897364.150085,59.53521730611201,34.80687767924548,2.4862055485175345,11.98028087671515,10.874084685471026,2.7882089141475723,1.7802639245448468,False,12.181903589588211,10.883439973667864,6,28,22,610.2914655944935,604.1093806877768,30.20546903438884,79.43868955231743,458897.4812215627,0.1306017625233771,0.04120083363570627
NGC5371,4,209.5,4.415269584590223,214.29508654429452,208.40620858596165,12.259188740350686,80374395.42118196,37.884411786328656,14.328899952997133,1.3026272684542848,2,214.29508654429452,208.40620858596165,12.259188740350686,25604323900.84805,49.133508401706344,34.41131350587414,2.457950964705296,3.0609987605392996,1.2243995042157199,11503068209.11057,22141401251.94363,37.884411786328656,14.328899952997133,1.3026272684542848,1.5187952850301867,6.008631148872741,0.6075181140120747,2.4034524595490523,True,12.386896578555476,11.230950624806642,0,19,19,155.81060141239365,149.92172345406078,8.8189249090624,8.913641148932788,18686984.691142257,0.0687546693076894,0.09557587534929729
NGC5585,7,90.3,4.483990376163463,120.1363768267999,113.780269166104,5.171830416641091,30063114.47920072,84.3576791534133,58.93324851062973,3.683328031914358,2,120.1363768267999,113.780269166104,5.171830416641091,3809571036.1209445,86.19641664834927,70.30614749660954,3.7003235524531335,3.6472228797367854,1.2140980098860958,4382524242.282117,6107408299.9204645,84.3576791534133,58.93324851062973,3.683328031914358,3.2153617874052793,6.423384543609022,1.0571657009497926,1.0676602319320603,True,11.290407747589052,9.16776026643563,0,24,24,162.0831561540205,155.7270484933246,7.078502204242027,157.3738329493612,180466.38389974122,0.5179566628076354,0.37843938532718013
NGC5907,5,215.0,7.443288924833738,177.33574710426632,171.44686914593345,10.085109949760792,49664025.7852989,73.61576486865437,58.89356997282216,4.206683569487297,1,177.33574710426632,171.44686914593345,10.085109949760792,33808466053.56658,73.61576486865437,58.89356997282216,4.206683569487297,2.1646452531970946,0.3218642111645661,28335389264.429188,21374170729.545204,74.28961273852771,50.734100905196186,4.612190991381471,5.999912068827623,0.5560275055426529,2.399964827530483,0.01797729264592149,True,12.42065987639535,10.943061489536872,0,19,19,102.95715188016918,97.0682739218363,5.709898465990371,13.29223285575206,15157933.210406765,0.34350915981261043,0.6067231608573352
NGC5985,3,293.6,4.242461338162654,118.89266052456787,111.89964540163491,3.6096659806979003,310377223.0274871,84.42654221497406,56.45448172324222,2.258179268929689,2,118.89266052456787,111.89964540163491,3.6096659806979003,49999999999.99999,85.32822982153432,67.84569201420192,2.4230604290786397,4.172651108980508,1.6690604435901384,24680157081.93731,37544568775.17232,84.42654221497406,56.45448172324222,2.258179268929689,0.4853388250951817,5.444857022575099,0.016530920702492544,0.9977475445505901,True,12.826612650380634,11.018550716122284,0,33,33,88.49099672872195,81.497981605789,2.6289671485738384,7.965029675054545,84110331.43257642,0.5045099251263345,0.6927101826437395
NGC6015,6,154.1,3.000356773571081,669.3586600836322,661.7902808157957,15.756911447995135,166194728.66679484,61.04634906196328,30.77283199061719,0.8548008886282552,2,669.3586600836322,661.7902808157957,15.756911447995135,9376190508.488094,167.75410322262397,148.83315505303267,3.8162347449495555,2.253991177957925,0.825030066594753,2401615249.3734236,6980463624.590323,61.04634906196328,30.77283199061719,0.8548008886282552,1.0157953164391376,2.680489852179856,0.29729861520897277,0.4568140374872872,True,11.986752412803792,10.20586721288659,0,44,44,355.46527884229624,347.8968995744597,8.283259513677612,7.817785508450332,24736733.876959972,0.04649937130035092,0.0884538839761374
NGC6195,3,251.7,23.091938544987933,37.93657845526571,31.945113908157726,1.774728550453207,5685976.660105834,21.225757449888988,6.2470960821190324,0.41647307214126883,1,37.93657845526571,31.945113908157726,1.774728550453207,4213889360.308344,21.225757449888988,6.2470960821190324,0.41647307214126883,2.302463488156516,0.07049895736119782,4294092111.7628284,5749496636.572716,29.49647740470514,5.5306192162732115,0.4608849346894343,2.2587896471473052,8.35554356838341,0.15489067814938304,0.1460700671495476,False,12.625994143293624,11.29123116882462,3,23,20,23.967959153047026,17.976494605939045,0.9986941447743914,499.99999999999994,66543.98653650838,0.195557170341588,0.3475146973345475
NGC6503,6,116.3,4.502265851842735,80.72600555697693,73.85803114800663,2.546828660276091,45670002.34893084,38.12289990149509,20.95296387906936,0.8058832261180524,1,80.72600555697693,73.85803114800663,2.546828660276091,4620017006.586706,38.12289990149509,20.95296387906936,0.8058832261180524,3.2011296702846916,0.6542844420434849,6189727138.700165,22220985034.153484,38.63008683105835,11.158189195177178,0.48513866065987726,3.3818415539338633,8.800951180768557,0.7164999287398742,3.5203804723074223,True,11.62008364083388,9.807704112938383,0,31,31,63.071622802664415,56.203648393694124,1.9380568411618664,10.054673267233335,9420508.80976614,0.2836924238757597,0.3728043370476323
NGC6674,3,241.3,10.95584262702054,282.37247004273723,276.95636964053284,21.304336126194833,33300736.642531417,114.43244021996824,92.76803861115056,13.25257694445008,2,282.37247004273723,276.95636964053284,21.304336126194833,49999999999.99999,168.8862426834667,155.34599167795565,15.534599167795566,3.04381878833445,0.5279976419566992,49999999998.68965,49999999998.68968,114.43244021996824,92.76803861115056,13.25257694445008,3.1170996321470037,3.116815630208147,0.4377018837761014,0.4390073351877345,True,12.571016462374892,11.030708990148176,0,15,15,182.28164262822511,176.8655422260207,13.6050417096939,19.261173269971348,10521148.038150793,0.33495542540348877,0.5245116569546378
NGC6946,6,158.9,6.345145121323888,71.23505723231536,63.22039086185041,1.19283756343114,32683758.160595324,50.00966864041415,17.951003158554382,0.3819362374160507,2,71.23505723231536,63.22039086185041,1.19283756343114,4718789358.359411,51.39713342246912,31.36046749630676,0.6272093499261352,4.139556053813257,0.36191829951960536,5380482123.829804,5730560031.442338,50.00966864041415,17.951003158554382,0.3819362374160507,4.249049278304342,11.06969149242133,0.42626052137576353,0.16251099120203846,False,12.026716188270672,10.519650828475031,3,58,55,109.22439657053114,101.2097302000662,1.9096175509446454,38.1812606228639,1642215.9925358016,0.2839432485917562,0.17736440086412403
NGC7331,3,239.0,23.2551071564545,18.878451593787766,12.214042573437359,0.46977086820912917,7273057.142712636,18.878451593787766,12.214042573437359,0.46977086820912917,0,18.878451593787766,12.214042573437359,0.46977086820912917,15174885390.393011,22.94263593628266,6.281613385406639,0.2731136254524626,9.597845843862105,1.095619944072053,5743402992.234387,5740370505.909791,33.72585985736153,7.068223775959899,0.35341118879799494,8.857912648220708,8.265648853626763,0.1314349453617337,0.2142205286118992,False,12.558538199492949,11.098004791250704,8,36,28,21.782530488067962,15.118121467717556,0.5814662102968291,499.9999999999589,89105.30124436862,1.0,0.8079074241808802
NGC7814,2,218.9,6.08373185275065,15.476508352417557,9.931330907937996,0.7093807791384282,74634046.06913996,14.506688973564202,0.643745362365296,0.058522305669572366,1,15.476508352417557,9.931330907937996,0.7093807791384282,35137245321.64706,14.506688973564202,0.643745362365296,0.058522305669572366,5.637714851284015,1.834829899594738,4662647389.906069,30581260039.17731,22.476992079391916,0.29628230147366635,0.037035287684208294,3.4840078083782045,5.999999999999999,0.4784165480632023,1.6625385366065473,False,12.44408178135233,10.571295298417532,2,18,16,19.13383544996367,13.588658005484108,0.9706184289631505,17.17607088893545,10676054.036530688,0.06481964686633872,0.04737372609609377
UGC00128,8,129.3,8.257130688783494,150.24451610521191,144.0624311984953,7.203121559924765,17939881.336496934,61.52987952335371,46.07466725656214,2.710274544503655,1,150.24451610521191,144.0624311984953,7.203121559924765,11461372557.270664,61.52987952335371,46.07466725656214,2.710274544503655,5.370226323672333,2.148090529468933,7804305036.14738,3680970042.315944,70.02753443523059,45.299194808364064,3.2356567720260045,4.087407077556858,8.241627364134219,1.3917388456523034,0.5362978939365228,True,11.758140071289716,9.77887447200274,0,22,22,56.63414425524764,50.45205934853101,2.5226029674265504,17.071583099910008,4192376.7991306307,0.31982430723439975,0.91323660226178
UGC01281,8,55.2,3.307517251855521,10.320522170416169,3.8827705206797685,0.16881610959477253,28422769.01329979,10.320522170416169,3.8827705206797685,0.16881610959477253,0,10.320522170416169,3.8827705206797685,0.16881610959477253,985354165.4956309,16.465902315493167,0.37152319115216514,0.018576159557608257,2.5669658827529527,0.7719331188979008,198035025.3343793,1216404973.8849912,25.994629358838875,0.24362275989326984,0.01433075058195705,1.2825979319997058,2.5846928914359824,0.43964746964456203,0.6302219571980947,True,10.64916172983613,8.246744709723842,0,25,25,28.108594284782296,21.670842635045894,0.9422105493498215,417.1717228425685,50774.98961707641,1.0,0.17917026052326118
UGC02259,8,86.2,1.5996568703829896,18.002811603105332,13.843928519745662,2.3073214199576104,203486442.4701315,11.370226178071832,0.9730184696726529,0.3243394898908843,1,18.002811603105332,13.843928519745662,2.3073214199576104,30957746657.075745,11.370226178071832,0.9730184696726529,0.3243394898908843,11.999999999999993,3.6936559794867883,19698952812.338146,1064039755.6795961,16.640114386161134,0.00458205272244617,0.00458205272244617,9.236411775877968,2.3509864344816016,3.6945647103511097,0.5396603780833326,True,11.229866294122672,8.935759103745312,0,8,8,8.395833767496544,4.236950684136872,0.7061584473561453,3.7118822713442023,38809726.908397704,0.07028485218518948,0.2296506478859031
UGC02885,5,289.5,18.07981860821555,81.14207327844903,75.25319532011615,4.426658548242126,16215113.58514762,26.386144488765716,11.663949592933516,0.8331392566381083,1,81.14207327844903,75.25319532011615,4.426658548242126,14762324943.74104,26.386144488765716,11.663949592933516,0.8331392566381083,0.245833341339742,0.09833333647715925,14470239967.021397,15728074894.930882,32.35624031590647,8.800728482574947,0.8000662256886315,0.8254474503489987,7.43119172975509,0.14662646604445842,1.2710485537908052,True,12.8082902008389,11.304840450521027,0,19,19,50.07581421370814,44.18693625537526,2.5992315444338385,43.36156748116595,2951103.368766069,0.15499607084213196,0.26396828070456274
UGC02916,2,182.7,9.84778869552034,97.18526116522354,90.25378935962408,3.008459645320803,22918577.021688893,34.426080870760316,17.097401356761686,0.6332370872874699,1,97.18526116522354,90.25378935962408,3.008459645320803,29262562480.66709,34.426080870760316,17.097401356761686,0.6332370872874699,7.79588141167662,1.3364901493993302,11964560370.05316,22321368715.563828,39.58779361330028,11.861906390902467,0.49424609962093613,6.759976320446279,8.93918792309489,0.6010293039928591,1.4323656439429757,False,12.208560138706147,10.792927222529496,11,43,32,160.7825028022646,153.85103099666514,5.128367699888838,38.06262636091435,1918152.245748368,0.18943693642197784,0.11112958584679415
